Restaurant Name,Cuisines,Address,City,Postcode,Phone Number,Reviews,Average Review
"Smoky Grill","Pizza, Indian, Halal","262 Main Street","Rutherglen","G73 3AD","01416472220","309","5"
"The Lighthouse","Fish & Chips, Pizza","891 Aicken Head Road","Glasgow","G42 0NT","01416325585","92","4.5"
"Mexican Grill","Mexican, Burritos, Halal","71 Old Castle Road","Glasgow","G44 5TG","01416331272","140","4"
"Tony 2 Go","Italian, Pizza","14 Lindsayfield Road","East Kilbride","G75 9DE","01355222200","167","5"
"Sizzler Grill House","Indian, Turkish, Halal","357 Bisland Road","Rucchill","G20 9LT","01419455959","1355","5.5"
"Lets Wok N Roll","Chinese, Oriental","8a Angus Street","Glasgow","G21 1DN","01415582118","409","5"
"Ice-ilicious","Ice Cream, Desserts","214 Saracen Street","Glasgow","G22 5ER","01412374380","331","4"
"Mexita Springburn","Mexican, Italian","560 Broomfield Road","Glasgow","G21 3HN","01415570808","38","5.5"
"Atwals Fish & Chicken Bar","Fish & Chips","163 Springburn Way","Glasgow","G21 1DT","01415586645","201","5"
"Sarry Suppers","Fish & Chips, Pizza","237 Saracen Street","Glasgow","G22 5JW","01412375504","82","5.5"
"Eglefino","Fish & Chips, British, Halal","560 Broomfield Road","Glasgow","G21 3HN","01415570000","12","4.5"
"Usha's Indian Street Food","Indian, Vegetarian, Halal","2 Byres Road","Glasgow","G11 5JY","01413397138","117","4.5"
"Golden House","Chinese, Oriental","140 Keppochhill Road","Glasgow","G21 1HE","01415588330","674","5"
"Mr Chilli Tandoori","Indian, Pizza","8 Haughburn Road","Glasgow","G53 6AE","01418810010","416","5.5"
"Cafe India","Indian, Italian, Halal","89 Main Street","Thornliebank","G46 7RY","01416387426","429","5.5"
"Subway - Clarkston","Sandwiches, Lunch","76 Busby Road","Clarkston","G76 7AU","01416381725","0","0"
"Dimora","Italian","222 Ayr Road","Newton Mearns","G77 6DR","01416394018","2","5"
"Deli Spice","Indian, Curry","121 Stravanan Road","Glasgow","G45 9UT","01416301144","115","5.5"
"Madras Tandoori","Indian, Kebab, Halal","66 Kyleakin Road","Glasgow","G46 8DF","01416381166","1372","5"
"Toni's Pizzeria","Pizza, Italian, Halal","136 Fenwick Road","Glasgow","G46 6XW","01416211600","249","4.5"
"Mario's","Fish & Chips, Pizza","3 Fenwick Road","Giffnock","G46 6AU","01416331760","106","5.5"
"Kebabish","Indian, Kebab, Halal","106 Ayr Road","Glasgow","G77 6EG","01416162254","530","4.5"
"Catch Fish & Chips","Fish & Chips, Chicken","570 Clarkston Road","Glasgow","G44 3SQ","01416373838","129","5"
"The Royal Indian Restaurant","Indian, Curry","198 Harvie Avenue","Newton Mearns","G77 6UT","01416398097","410","5.5"
"Taste Good","Chinese","61 Kyleakin Road","Thornliebank","G46 8DE","01416384686","1002","5.5"
"Andiamo","Italian, Pizza, Halal","223 Fenwick Road","Glasgow","G46 6JG","01416203587","66","4.5"
"Naughty Burger","Burgers, American","570 Clarkston Road","Glasgow","G44 3SQ","01416373838","136","5"
"Clarkston Jasmin Chinese","Chinese, Noodles","2 Busby Road Clarkston","Glasgow","G76 7XL","01416387778","1076","5"
"Golden Fry","Fish & Chips, Pizza","89a Main Street","Thornliebank","G46 7RY","01416383461","384","5.5"
"Namaste India","Indian, Burgers","41A Millgate Road","Hamilton","ML3 8JU","07706817822","70","5.5"
"Mr Chef Uddingston","Indian, Pizza, Halal","165 Main Street","Uddingston","G71 7BP","01698810082","946","4.5"
"Subway - Bellshill","Sandwiches","1 Belziel Hill Farm Road","Bellshill","ML4 3PD","02039126648","4","3"
"The Big Chef","Indian, American","659 Old Edinburgh Road","Uddingston","G71 6HF","01698811611","1363","4.5"
"Jasmine","Chinese, Oriental","20 Main Street","Bothwell","G71 8RB","01698852817","1031","5"
"Laughing Buddha","Chinese, Oriental","720 Old Edinburgh Road","Glasgow","G71 6LA","01698816100","931","4.5"
"The Amran Tandoori","Indian, Curry, Halal","327 Edinburgh Road","Tannochside","G71 6BP","01698811110","763","4.5"
"Rustico","Breakfast, Italian","16 Grantlea Terrace","Glasgow","G32 9JN","07977481326","0","0"
"Cafe Kamran","Indian, Halal","752 Old Edinburgh Road","Uddington","G71 6LB","01698746440","454","5"
"Subway - Uddingston","Sandwiches, Salads","27 Main Street","Uddingston","G71 7EP","01698815600","131","5"
"Amran Tandoori","Indian, Curry, Halal","87 Main Street","Bothwell","G71 8ER","01698853311","102","4.5"
"Four Seasons","Chinese, Oriental","12A Thorniewood Road","Uddingston","G71 5QQ","01698811081","460","5"
"Golden Leaf Chinese Takeaway","Chinese, Oriental","41 Main Street","Bothwell","G71 8RD","01698850959","119","5"
"MiSushi","Sushi, Japanese","119 Main Street","Uddingston","G71 7EW","01698811106","286","5.5"
"Divitos Chip Shop Burnbank","Pizza, Fish & Chips","285 Glasgow Road","Hamilton","ML3 0QG","01698823047","3341","5"
"Rainbow Garden","Chinese, Oriental","71 Hamilton Road","Bellshill","ML4 1AG","01698842888","1214","5"
"New Mama Mia","Fish & Chips, Pizza","70a Kelvin Road","Bellshill","ML4 1LN","01698849186","242","5.5"
"Marinis Uddingston","Fish & Chips, Pizza","32 Main Street","Uddingston","G71 7LS","01698814007","27","5"
"Nonna Linas","Fish & Chips, Italian","151 Calder Road","Bellshill","ML4 2PL","01698849609","1275","5"
"Spice Of Life","Indian, Curry","25 Hamilton Road","Bellshill","ML4 1AF","01698740933","829","4.5"
"Tandoori Junction","Indian, Halal","455 Main Street","Bellshill","ML4 1DA","01698328832","682","4.5"
"Scoops","Desserts, Ice Cream","245 Glasgow Road","Hamilton","ML3 0QG","01698820111","229","3.5"
"Subway - Bellshill","Sandwiches","9 Hamilton Road Hamilton","Bellshill","ML4 1AF","02039126648","19","4.5"
"Sandros","Italian","6 Motherwell Road","Lanarkshire","ML4 1RE","01698748208","355","4.5"
"San Vincenzo","Italian, Deli","29-35 Main Street","Bothwell","G71 8RD","01698 850073","102","5"
"Big Scoop Belshill","Desserts, Ice Cream","70A Kelvin Road","Bellshill","ML4 1LN","01698849186","120","4.5"
"Hot Flame World Buffet","Indian, Chinese","315 New Edinburgh Road","Glasgow","G71 6JA","01698844300","77","5"
"Toby Carvery - Strathclyde Park","Roast Dinners, British","Strathclyde Country Park, Hamilton Rd, Bellshill","Motherwell","ML1 3WB","02039126648","164","4"
"Stacks - Hamilton","Burgers","Palace Grounds Road","Hamilton","ML3 6AD","02039126648","6","4"
"WIWO","Chinese, Noodles","133a Clydesdale Road","Bellshill","ML4 2QH","01698451332","70","4.5"
"Indigo","Indian, Pizza","269 Main Street","Bellshill","ML4 1AJ","01698679979","90","5"
"Fresco Deli","Deli, Lunch","23 Law Muir Road","Bellshill","ML4 2BZ","01698313212","467","4"
"Pir Palace","Indian, Curry","60 Main Street","Uddingston Glasgow","G71 7LR","01698812604","379","5.5"
"Agnew's Sandwich Shop","Breakfast, Café","237 Glasgow Road","Blantyre","G72 0YS","07913705842","129","4.5"
"Tiffin @ DayToday","Sandwiches, Café","70-72 Mansfield Road","Bellshill","ML4 3AQ","01698747759","567","4"
"Mibbies Aye","Lunch, Fast Food","63 Almada Street","Hamilton","ML3 0HH","01698891756","111","5.5"
"Spice Indian Cuisine","Indian, English","20 Bothwell Road","Hamilton","ML3 0AY","01698421700","150","4.5"
"Shanghai Blossom","Chinese, Oriental","4 Muir Street","Hamilton","ML3 6EP","01698283389","770","4.5"
"Fresh Belly Bites","Dinner, Breakfast","Unit 40 Evans Easy Space, Belgrave Street","Bellshill","ML4 3NP","07342978936","497","3.5"
"Tinto Tapas Bar","Spanish","105 Main Street","Uddingston","G71 7EW","01698801383","20","4.5"
"Padano Pizza & Pasta","Italian, Pasta","209 Main Street","Rutherglen","G73 2HH","01412612246","77","5.5"
"Del Posto","Pizza, Fish & Chips","277 Castlemilk Road","Rutherglen","G44 4LE","01416328536","221","5"
"Spice King","Indian, Kebab, Halal","430 Carmunnock Road","Glasgow","G44 5EH","01416379800","241","5"
"Kings Park Diner Cafe & Takeaway","Kebab, Pizza, Halal","283 Castlemilk Road","Glasgow","G44 4LE","01416329613","76","4.5"
"New Wings Diner","Chinese, Oriental","39 Main Street","Clarkston","G76 8DS","01416442887","236","5"
"Happy House","Oriental, Chinese","57 Drumilaw Road","Rutherglen","G73 4NS","01412373883","119","5"
"Popeye's","Fish & Chips, Pizza, Halal","16 Busby Road","Clarkston","G76 7XL","01413280776","224","5.5"
"BBQ Hut","Chicken, Kebab, Halal","90 Busby Road","Clarkston","G76 7AX","01412373310","67","5.5"
"Chillies","Indian, Pizza, Halal","196 Main Street","Glasgow","G72 7EN","01416411990","1653","5"
"Kick Ass Burrito - East Kilbride","Mexican","16-18 Olympia","East Kilbride","G74 1PG","01355579115","11","5"
"Madras Cottage","Indian, Curry","2 Station Road","Blantyre","G72 9AB","01698823238","673","5.5"
"Spice Of Life","Indian, Curry, Halal","251 Glasgow Road","Blantyre","G72 0YS","01698828620","1221","5.5"
"Divito's Chip Shop Blantyre","Fish & Chips, British","487 Glasgow Road","Blantyre","G72 9HP","01698710145","262","5"
"Subway Blantyre","Sandwiches, Lunch","190 Main Street","Blantyre","G72 0ET","01698723811","556","4.5"
"Good Taste","Chinese, Oriental","256 Glasgow Road","Lanarkshire","G72 0YH","01698822922","338","4"
"Asian Tandoori","Indian, Pizza","160 Main Street","Cambuslang","G72 7EL","01416410953","1681","5.5"
"Jasmine Jasmine","Chinese, Oriental","227 Hamilton Road","Cambuslang","G72 7PH","01416418060","220","5.5"
"Le Runa","Indian, Pizza, Halal","205 Westburn Road","Glasgow","G72 7TB","01416413343","357","5"
"Grahams Fish & Chips","Fish & Chips, Pizza","250 Glasgow Road, Blantyre","Glasgow","G72 0AB","01698327130","370","5"
"Tandoori Knights","Indian, Curry, Halal","74 Main Street","Glasgow","G72 7EP","01416461500","394","5"
"Amran Tandoori","Indian, Pizza, Halal","262 Hamilton Road","Glasgow","G72 7PF","01416410022","689","5"
"Indian Fusion","Indian, Curry, Halal","Unit 2c Hallside Court","Cambuslang","G72 7FB","01416417170","630","5"
"Aroma Hut","Chinese, Thai","242 Hamilton Road","Cambuslang","G72 7PF","01416419696","577","5"
"Sugar N Spice","Desserts, Ice Cream","257 Hamilton Road","Cambuslang","G72 7PQ","01416412111","268","4"
"Bennys Pizzeria, Fish & Chips","Fish & Chips, Pizza","120 Main Street Cambuslang","Glasgow","G72 7EL","01416414457","550","3.5"
"Spice Club","Indian, Pizza, Halal","250A Main Street","High Blantyre","G72 0DH","01698723822","465","5.5"
"Burger King East Kilbride D/T","Burgers, American","Kingsgate Retail Park","East Kilbride","G74 4UN","02039126648","718","4.5"
"Eddies","Chinese, Curry","263 Glasgow Road","Lanarkshire","ML3 0QG","01698821155","1242","5.5"
"Get Stuffed Breakfast & Sandwich Bar","Breakfast, Sandwiches","3 Margaret Road","Hamilton","ML3 0LB","01698422888","1693","5"
"Shanghai","Chinese, Noodles","253 Glasgow Road","Lanarkshire","ML3 0QG","01698828851","439","5"
"Spicy Village","Indian, Curry","130 Dukes Road Burnside","Rutherglen","G73 5AF","01416130003","435","5"
"Subway - East Kilbride","Sandwiches, Lunch","Unit 1B Lee. S Burn, Kingsway","East Kilbride","G74 3XB","01355579663","70","4.5"
"Spicy Cottage","Indian, Curry","14 Burnbank Centre","Hamilton","ML3 0NQ","01698282982","321","5"
"Madras","Indian, Pizza, Halal","277 Glasgow Road","Hamilton","ML3 0QG","01698451222","228","5.5"
"House Of India","Indian, Curry","2 Clarkwell Road","Hamilton","ML3 9TQ","01698827777","520","5"
"Sizzlers Fast Food","Fast Food, American, Halal","151 Western Road","Cambuslang","G72 8PE","01416462800","36","4.5"
"Oriental Garden Chinese Takeaway","Chinese, Noodles","174 Carmyle Avenue","Glasgow","G32 8EE","01416411888","222","5"
"Indulge Ice Cream","Ice Cream, Desserts","208 Low Waters Road","Hamilton","ML3 7QR","01698420999","79","4"
"Birdbox - East Kilbride Olympia","Chicken, Burgers","Unit C2, 20-22 Olympia Mall","East Kilbride","G74 1PG","02039126648","17","4.5"
"Burger Station","American, Burgers","27 Main Street","East Kilbride","G74 4JU","01355265851","110","4.5"
"Subway - Burnbank","Sandwiches, Lunch","Unit 4 Burnbank Shopping Centre","Hamilton","ML3 9HH","01698424244","146","4"
"Stacks - East Kilbride Olympia","Burgers","Unit C2, 20-22 Olympia Mall Town Centre","East Kilbride","G74 1PG","02039126648","17","5"
"Subway -Princes Mall East Kilbride Shopping Centre","Sandwiches, Lunch","26 Cornwall Street","East Kilbride","G74 1JR","02039126648","11","4"
"Frankie & Benny's - East Kilbride","American, Italian","Unit C2, 20-22 Olympia Mall","East Kilbride","G74 1PG","02038269530","46","4.5"
"Chiquito - East Kilbride","Tex Mex, Mexican","16-18 Olympia","East Kilbride","G74 1PG","02039126648","36","5"
"Bella Italia - East Kilbride","Italian, Pasta","The Hub, 14 Centre West, East Kilbride","Glasgow","G74 1PG","02039126648","23","4.5"
"Cinnamon","Indian, Curry","252-254 Main Street Cambuslang","Cambuslang","G72 7EG","01416419595","704","4.5"
"Golden Sea","Chinese, Oriental","250 Main Street, High Blantyre","Glasgow","G72 0DH","01698328888","802","4.5"
"Spices","Indian, Curry, Halal","257 Hamilton Road","Glasgow","G72 7PQ","01416412111","493","4.5"
"La Dolce Vita","Pizza, Pasta","19 Old Coach Road","East Kilbride","G74 4DS","01355239168","1570","5"
"Cornstar Taco's East Kilbride","Chicken","Unit 3.1, 7 Peninsula Square","East Kilbride","G74 1PG","02039126648","65","5"
"Hot Peppers","Indian, Curry","134 Fleming Way","Hamilton","ML3 9QH","01698828777","16","5"
"Tinto Tapas Bar","Spanish","1 Hunter Street","East Kilbride","G74 4LZ","01355222270","20","5"
"Shake Waffle and Crepe","Desserts","Olympia Shopping Centre 300 Cornwall Street","Glasgow","G74 1LL","01418898898","3","4"
"Cafe Rubab","Indian, Curry","11 Lovat Place","Rutherglen","G73 5HS","01416314400","13","5.5"
"Papa John's - Rutherglen","Pizza, American","77 Greenhill Road","Rutherglen","G73 2SX","01416131100","73","4.5"
"Curry Mahal","Curry, Indian, Halal","21 Main Street","East Kilbride","G74 4JH","01355220027","72","5.5"
"Sweet Enough","Desserts, Ice Cream","21 Main Street","East Kilbride","G74 4JH","01355261123","56","4"
"Ronnie's Po Shing","Chinese, Noodles","8 Auchenlarie, Fernhill","Rutherglen","G73 4EQ","01416303888","574","4.5"
"Fratelli Restaurant","Italian, Pizza","85 Glasgow Road","Cambuslang","G72 7DW","01416420642","83","4.5"
"Asian Fusion","Chinese, Oriental","202 Main Street","Cambuslang","G72 7EN","07421503345","32","5"
"Eastern Delight","Chinese, Curry","234 Main Street","Cambuslang","G72 7EG","01416461188","325","5"
"Harley Quinn's","Burgers, Chicken","161 East Kilbride Road","Rutherglen","G73 5HD","07760995912","5","4.5"
"Shake Waffle n Roll","Desserts","110 Langlands Road","Glasgow","G51 3BU","01412375855","0","0"
"Gennaro's Fish & Chips","Fish & Chips, Pizza","1556 Great Western Road","Glasgow","G13 1HJ","01419598339","1334","5.5"
"New NG's Dynasty","Chinese, Oriental","60 Fulton Street","Glasgow","G13 1ED","01419593639","1216","5"
"Golden Buck","Chinese, Noodles","121 Cleveden Road","Glasgow","G12 0JU","01413341131","277","5"
"Milanos Fish, Chips & Pizzeria","Fish & Chips, Pizza","21 Kelso Street","Glasgow","G14 0LB","01419512200","668","5"
"Sumerians Fish & Chicken Bar","Kebab, Pizza","1255 Dumbarton Road","Lanarkshire","G14 9UU","01419599385","456","5"
"Jutt's Food Xpress","Indian, Pizza","199 Knightswood Road","Glasgow","G13 2EX","01419542266","300","5"
"Giulio's Fish & Chips Stop","Fish & Chips, Pizza, Halal","1580 Dumbarton Road, Scotstoun","Glasgow","G14 9DB","01419545632","387","4.5"
"Jaipur Indian Takeaway","Indian, Curry, Halal","162 Dorchester Avenue","Glasgow","G12 0DZ","0141 339 2255","129","5"
"Casablanca","Italian, Pizza","35 Clarence Driver","Glasgow","G12 9QN","01413399190","568","5"
"Spice Heaven","Indian, Kebab","1002 Crow Road","Glasgow","G13 1JN","01419599996","569","5"
"Sesame","Chinese, Oriental","1030 Dumbarton Road","Glasgow","G14 9UL","01419580871","401","5"
"CHELLOS","Indian, Kebab, Halal","1377 Dumbarton Road","Glasgow","G14 9XT","01419541184","771","4.5"
"Everest Indian Takeaway","Indian, Curry","149 Garrioch Road","Glasgow","G20 8RH","01419451128","845","5.5"
"Mexita Govan","Mexican, Italian, Halal","1010 Govan Road","Glasgow","G51 3EW","01414453030","17","5.5"
"Neelim Indian Restaurant","Indian, Curry, Halal","1590 Dumbarton Road","Glasgow","G14 9DB","01419596265","836","5.5"
"Ashoka Ashton Lane","Indian, Curry","19 Ashton Lane","Glasgow","G12 8SJ","01413371115","95","5"
"New Aladdin","Indian, Italian, Halal","1576 Dumbarton Road","Glasgow","G14 9DB","01419543154","79","5.5"
"Royal Chicken Palace","Chicken, Pizza, Halal","123 Cleveden Road","Glasgow","G12 0JU","01413574867","295","5"
"Pizza Amore","Fish & Chips, Pizza","1499 Dumbarton road","Glasgow","G14 9XL","01419595280","190","5"
"Pizzeria Enrico","Italian, Pizza","50 Switchback Road","Bearsden","G61 1AE","01412611731","355","5.5"
"Bawarchi","Indian, Pizza, Halal","995 Crow Road","Glasgow","G13 1JP","01419549999","131","5"
"Cake & Shake","Cakes, Milkshakes","21 Kelso Street","Glasgow","G14 0LB","01419512200","122","4"
"Ocean Pearl Chinese","Chinese, Thai","2019 Dumbarton Road","Glasgow","G14 0HY","01419548768","1192","5"
"CJ's Food To Go","Café, Deli","1857 Maryhill Road","Glasgow","G20 0DE","07391841878","301","5"
"The Big Belly Deli","Café, Breakfast","781 - 783 Dumbarton Road","Glasgow","G11 6NA","01413345309","60","4"
"The Best Curry Chinese Take Away","Chinese, Oriental","16 Crow Road","Glasgow","G11 7RT","01413391790","66","5.5"
"Thornwood Chippy","Fish & Chips, Pizza","688 Dumbarton Road","Glasgow","G11 6RB","01413706107","92","5"
"Friendlies","Chinese, Oriental, Halal","145 Garrioch Road, Maryhill","Glasgow","G20 8RH","01419453388","298","5"
"Govan Spicy Cafe","Kebab, Turkish, Halal","1020 Govan Road","Glasgow","G51 3DU","01414405975","20","4.5"
"Lotus","Lebanese, Grill, Halal","1363 Dumbarton Road","Glasgow, Lanarkshire","G14 0YS","01419548000","386","5.5"
"Indulge","Grill, Kebab","106 Ayr Road","Newton Mearns","G77 6EG","01416162727","119","3"
"La Vita Piccolino E Vino","Italian, Pizza","273 - 275 Means Road","Glasgow","G77 5LU","01416395050","768","5"
"Golden Sea Chinese","Chinese, Oriental","329 Nitshill Road","Glasgow","G53 7BL","01418808188","1525","4"
"Original Chillies","Indian, Pizza","325 Nitshill Road","Glasgow","G53 7BL","01418810003","46","5"
"Valentini's Fast Food Pizzeria","Italian, Fish & Chips","234 Ayr Road","Newton","G77 6AA","01416392658","998","5"
"Three In One Plus","Indian, Curry, Halal","232A Ayr Road","Glasgow","G77 6AA","01416160747","681","5"
"Jadoon","Indian, Curry, Halal","341 Nitshill Road","Glasgow","G53 7BL","01418810793","906","5"
"The Mearns Wok","Chinese, Noodles","232 Ayr Road","Glasgow","G77 6AA","01416160033","548","4.5"
"Pizza Hut Delivery - Clarkston","Pizza, American","17 The Toll Clarkston","Clarkston","G76 7BG","01416210809","25","4.5"
"Golden Kitchen","Chinese, Thai","230 Ayr Road","Newton Mearns","G77 6AA","01416393125","79","5.5"
"Babbo Glasgow","Italian, Pizza","2 Mains Ave, Giffnock","Glasgow","G46 6QZ","0141 620 0033","49","5"
"Rangoli Indian Restaurant","Indian, Curry, Halal","Unit 4, Jacobean House, Glebe Street","East Kilbride","G74 4LY","01355459622","726","5"
"Shish Mahal","Indian, Kebab, Halal","1 Redcliffe Drive","East Kilbride","G75 8YQ","01355228555","1109","5"
"Punjabi Tadka","Indian, Curry, Halal","3 The Boardwalk","East Kilbride","G75 0YW","01355260681","537","5"
"KFC East Kilbride","Chicken","KFC Queensway, East Kilbride","East Kilbride","G74 5NY","02039126648","741","4.5"
"Marmaris","Kebab, Curry","11 Stuart Street East Kilbride","Lanarkshire","G74 4NG","01355241500","987","5"
"Laal Mirch","Curry, Kebab, Halal","19-21 Westwood Square","East Kilbride","G75 8JQ","01355459129","8","5"
"Wok Wongs","Chinese, Chinese","6 Calderwood Square","Glasgow","G74 3BQ","01355260260","621","5"
"The Curry House Chinese Takeaway","Chinese, Oriental","29 Montgomery Street,The Village","East Kilbride","G74 4JS","01355264381","2358","5"
"The Lantern Chinese Takeaway","Chinese, Oriental","Alloway Road","East Kilbride","G74 3SD","01355232488","307","5"
"Spice of Life","Indian, Curry, Halal","13 Maxwellton Avenue","Calderwood","G74 3AE","01355221067","1251","4.5"
"Marini's Calderwood","Fish & Chips, Pizza","Unit 3 Calderwood Square","East Kilbride","G74 3BQ","01355573123","886","4.5"
"Curry King","Indian, Pizza, Halal","15 St. Leonards Square","East Kilbride","G74 2AT","07568435554","262","5"
"Dragon Chinese Kitchen","Chinese, Oriental","3A McNeish Way","Glasgow","G74 4TT","01355239988","1248","4.5"
"Pizza Hut Delivery - East Kilbride","Pizza","31 St James Avenue","East Kilbride","G74 5QD","01355590011","51","4.5"
"Manzil Tandoori","Indian, Kebab, Halal","39 The Murray Square","East Kilbride","G75 0BH","01355220098","187","5"
"Spice Indian Cuisine","Indian, Curry","46 - 50 Kirkton Park","East Kilbride","G74 4HX","01355228286","65","4.5"
"Chillies","Indian, Curry","37 Saint James Avenue","East Kilbride","G74 5QD","01355276414","34","5"
"Salt N Pepper","Indian, Pizza, Halal","11 Greenhills Crescent","East Kilbride","G75 8TT","01355242400","132","5"
"Di Maggios East Kilbride","Burgers, Pizza","1 Boardwalk, Stroud Road, East Kilbride","Glasgow","G75 0YA","01355242222","830","4.5"
"Harvester - East Kilbride","Burgers, Chicken","Eaglesham Road","East Kilbride","G75 8LW","02039126648","23","5.5"
"Taj Palace","Indian, Curry, Halal","2 Scholars Gate, Whitehill Farm","Glasgow","G75 9JL","01355263183","72","4.5"
"Wee Gurkha Curry House","Nepalese, Indian","3A Hunter Street, East Kilbride","Glasgow","G74 4LZ","01355458281","494","5"
"Big Scoops","Ice Cream, Desserts","The Murray Square","East Kilbride","G75 0BH","07547898316","145","4"
"Marini's, The Village","Fish & Chips, Pizza","13 Stuart Street","Lanarkshire","G74 4NG","01355573123","389","4"
"Kebab King","Kebab, Indian","33 The Murray Square","East Kilbride","G75 0BH","01355260970","58","5.5"
"Waffle-icious Desserts","Desserts, Ice Cream","22 Westwood Square","East Kilbride","G75 8JQ","01355224223","210","5.5"
"Mr Chipz","Fish & Chips, Pizza","11 Westwood Square","Lanarkshire","G75 8JQ","01355226060","1349","5.5"
"Olives & Pesto","Mexican, Italian","11 Main Street","East Kilbride","G74 4JH","01355520579","205","4.5"
"Burger King Glasgow","Burgers, American","Great Western Road, Allerdyce Court","Glasgow","G15 6SA","02039126648","408","5"
"Chilli Express","Indian, Pizza","1196 Maryhill Road","Glasgow","G20 9BA","01419452343","550","5"
"Sizzle & Spice","Indian, Pizza, Halal","Maryhill Road","Glasgow","G20 0DE","01419455226","150","5"
"Bay Leaf Bistro & Indian Takeaway","Indian, Pizza","3 Rannoch Drive","Bearsden","G61 2JW","01419420077","1721","5.5"
"Loon Hing","Chinese, Noodles","48 Switchback Road","Bearsden","G61 1AE","01419425830","1177","5"
"Four Pound Shop","Chinese, Oriental","27 Kelso Street","Glasgow","G14 0LB","01419511361","33","4.5"
"Old Monk Indian Food Bar","Indian, Curry","71 Milgavie Road","Glasgow","G61 2DW","01419430023","174","4.5"
"Burger & Bun","Burgers, American","149 Milngavie Road","Bearsden","G61 3DY","01419429777","49","4.5"
"Bombay Mix","Indian, Pizza","1911 Maryhill Road","Glasgow","G20 0BY","01419454222","266","5.5"
"Jade House","Chinese, Asian","331 Bilsland Drive","Glasgow","G20 9LT","07533627821","141","5.5"
"Zensation","Chinese, Oriental, Halal","160 Queen Margaret Drive","Glasgow","G20 8XU","01412375390","399","5"
"The Bank Roll Cafe","Café, Breakfast","57 Glentanar Road","Glasgow","G22 7XS","01413363611","102","5"
"Tandoori Nites","Indian, Halal","859 Govan Road","Glasgow","G51 3DL","01414456060","626","4.5"
"Papa Ali","Indian, Pizza, Halal","147 Shieldhall Road","Glasgow","G51 4EH","01418824942","757","5.5"
"Perella Takeaway","Fish & Chips, Pizza","1197 Govan Road","Glasgow","G51 4PW","01414454034","138","5"
"Spicy Corner","Indian, Curry","199 Crossloan Road","Glasgow","G51 3QD","01414451200","301","5"
"New Cafe India","Indian, Pizza, Halal","589 Govan Road","Glasglow","G51 2AS","01414454290","2099","5.5"
"Kababish","Indian, Halal","1163 Govan Road","Glasgow","G51 4RQ","01414251444","1471","5"
"Happy House","Chinese, Oriental","1161 Govan Road","Glasgow","G51 4RQ","01414252088","123","5.5"
"New Ocean Palace","Chinese, Oriental","8 Summertown Road","Glasgow","G51 2LY","01414456588","602","5.5"
"Yee Man","Chinese, Oriental","1471 Paisley Road West","Glasgow","G52 1SH","01418103896","1396","4.5"
"Chillies Paisley Road West","Indian, Pizza","1783 Paisley Road West","Cardonald","G52 3SS","01418821912","599","4.5"
"Taste Of India","Indian, Curry, Halal","2083 Paisley Road West","Glasgow","G52 3JH","01418824433","654","5"
"7 Star Spices","Pizza, Indian, Halal","828 Mosspark Drive","Lanarkshire","G52 3DA","01418831212","1016","5"
"Natural Spice Tandoori","Indian, American, Halal","1791 Paisley Road","Glasgow","G52 3SS","01418825400","482","4.5"
"The Boulevard Fish Bar","Fish & Chips","595 Mosspark Boulevard","Glasgow","G52 1SB","01418101595","38","5"
"Super Wok","Chinese, Oriental","46-48 Allanton Drive","Glasgow","G52 2EU","01418834871","818","5.5"
"Tandoori King","Indian, Pizza, Halal","119 Thurston Road","Glasgow","G52 2AZ","01418828869","297","4.5"
"Sammie's Fish & Chips & Pizza Place","Fish & Chips, Pizza","1839 Paisley Road West","Glasgow","G52 3SX","01418105545","539","4.5"
"Hong Kong Takeaway","Chinese, Curry","1131 Govan Road","Glasgow","G51 4RX","01414451683","512","5"
"Ralph's Tastybites","Fish & Chips, Pizza","307 Shieldhall Road","Glasgow","G51 4HB","01418827504","140","5.5"
"Spicy Govan","Indian, Pizza","948 Govan Road","Glasgow","G51 3AF","01414456096","217","4"
"Ruby","Chinese, Oriental","1793 Paisley Road West","Glasgow","G52 3SS","01418836037","1168","4"
"Marini's","Fish & Chips, Pizza","41 The Murray Square","Lanarkshire","G75 0BH","01355223185","704","4.5"
"Adam's Diner","American, Burgers, Halal","423 Glasgow Road","Dumbarton","G81 1LW","01419529090","1449","5"
"Freddies Food Club","Indian, Italian","2139 Great Western Road","Glasgow","G13 2XX","01419591901","1654","4"
"The Hovel","Italian, Pizza","15 Ladyloan Place","Glasgow","G15 8LB","07892895547","20","5"
"Knightswood Chinese","Chinese, Oriental","247 Alderman Road","Glasgow","G13 3AY","01419591818","1228","5"
"Asian Tandoori","Indian, Curry, Halal","3A Duntreath Avenue","Glasgow","G13 4JG","01419506100","2656","5.5"
"Mario's (Glasgow) Limited","Fish & Chips, Pizza, Halal","253 Alderman Road","Glasgow","G13 3AY","01419594999","812","5"
"Saffron","Indian, Kebab","178 Archerhill Road","Knightswood","G13 3JG","01419595999","811","5.5"
"Golden View","Chinese, Oriental","306 Dyke Road","Glasgow","G13 4QU","01419591682","864","5"
"I Chai","Chinese, Oriental","1015 Crow Road","Glasgow","G13 1JP","07515038888","105","4.5"
"Mei Dou","Chinese, Thai","187 Fulton Street","Glasgow","G13 1AN","01414340587","539","5"
"Chillies","Indian, Kebab","477 Blairdardie Road","Glasgow","G15 6JP","01419443863","1998","5.5"
